registered at: ,2026-06-18 09:56:45.323676
17.942,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.9422,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9423,b,[-0.12886312 -0.29965777 -0.17063045  0.33071539  0.16028386  0.        ]
17.9425,coefficients,"[ 8.58223862e-19 -5.74473141e-01  2.13285793e+00 -1.13473200e-03
 -1.26158803e+00]"
17.9456,r_i,[2.  0.4]
17.9458,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.946,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9461,b,[-0.36970516 -0.11881535 -0.2500871   0.07356404  0.32293934  0.        ]
17.9462,coefficients,"[-8.24939377e-19 -5.52193357e-01  3.12614829e+00  4.73284886e-03
 -1.27574516e+00]"
17.9467,r_i,[-2.   0.8]
17.9468,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.947,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9471,b,[-0.33071539 -0.50134584 -0.17043153  0.40569651  0.23550113  0.        ]
17.9472,coefficients,"[ 8.51175773e-19 -9.20514871e-01  2.13036972e+00 -1.35962535e-03
 -4.68644183e-01]"
17.9505,r_i,[2.  0.8]
17.9506,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9508,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9509,b,[-0.57302644 -0.32293934 -0.2493753   0.15182317  0.40061217  0.        ]
17.951,coefficients,"[ 6.47643525e-21 -9.04439385e-01  3.11727342e+00  4.05656189e-03
 -4.85414106e-01]"
17.9515,r_i,[-2.   1.2]
17.9516,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.9518,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9519,b,[-0.40569651 -0.57612804 -0.17019537  0.3265187   0.15652465  0.        ]
17.952,coefficients,"[ 8.51213337e-19 -9.15269016e-01  2.12746500e+00 -1.36709309e-03
  4.94872676e-01]"
17.9552,r_i,[2.  1.2]
17.9554,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9556,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9558,b,[-0.64998747 -0.40061217 -0.248789    0.07544503  0.32383872  0.        ]
17.9559,coefficients,"[ 6.48448555e-21 -9.05563616e-01  3.10998760e+00  3.06751794e-03
  4.79896608e-01]"
17.9563,r_i,[-2.   1.6]
17.9564,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.9566,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9568,b,[-0.3265187  -0.49671408 -0.16999406  0.12437424 -0.04554418  0.        ]
17.9569,coefficients,"[ 8.53731424e-19 -5.63616176e-01  2.12500805e+00 -8.65486925e-04
  1.26344409e+00]"
17.9601,r_i,[2.  1.6]
17.9602,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9604,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9605,b,[-0.57262772 -0.32383872 -0.24839369 -0.12469057  0.12356928  0.        ]
17.9606,coefficients,"[ 4.00470305e-21 -5.59259997e-01  3.10509241e+00  1.65359459e-03
  1.25176967e+00]"
17.9611,r_i,[-2.  2.]
17.9612,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [-1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.9614,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
17.9615,b,[-0.12437424 -0.29436829 -0.16991842  0.          0.        ]
17.9616,coefficients,"[-8.58653516e-19 -5.90076206e-19  2.12398024e+00 -4.72746312e-04
  1.55467795e+00]"
17.9617,r_i,[-2.  2.]
17.9618,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [-1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.962,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
17.9621,b,[-0.12437424 -0.29436829 -0.16991842  0.          0.        ]
17.9622,coefficients,"[-8.58653516e-19 -5.90076206e-19  2.12398024e+00 -4.72746312e-04
  1.55467795e+00]"
17.9627,r_i,[-1.6  2. ]
17.9628,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.963,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9631,b,[ 0.04554418 -0.12444988 -0.53419098  0.16991842 -0.40953486  0.        ]
17.9632,coefficients,"[ 7.24316600e-01  6.96935948e-19  1.49764554e+00 -8.80871486e-04
  1.55570899e+00]"
17.9637,r_i,[-1.2  2. ]
17.9638,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.964,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9642,b,[ 0.28508499 -0.12465611 -0.52834252  0.40953486 -0.40344034  0.        ]
17.9643,coefficients,"[ 1.01621901e+00 -5.16000654e-19 -3.80776967e-02 -1.41344977e-03
  1.55822752e+00]"
17.9647,r_i,[-0.8  2. ]
17.9648,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.965,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9652,b,[ 0.27878423 -0.12490218 -0.25994515  0.40344034 -0.13486695  0.        ]
17.9653,coefficients,"[ 6.72884111e-01 -4.28883660e-19 -1.67860667e+00 -1.31901719e-03
  1.56123136e+00]"
17.9657,r_i,[-0.4  2. ]
17.9658,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.966,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9662,b,[ 0.00996477 -0.1250782   0.1627947   0.13486695  0.28788516  0.        ]
17.9663,coefficients,"[-1.91272768e-01 -0.00000000e+00 -2.64225430e+00 -5.88383717e-04
  1.56337024e+00]"
17.9667,r_i,[0. 2.]
17.9668,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.967,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9671,b,[-0.41296336 -0.12509046  0.57140496 -0.28788516  0.69629886  0.        ]
17.9673,coefficients,"[-1.23023002e+00 -6.43325490e-19 -2.55265401e+00  5.75936312e-04
  1.56349399e+00]"
17.9677,r_i,[0.4 2. ]
17.9678,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.968,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9681,b,[-0.82138932 -0.1248939   0.81465592 -0.69629886  0.93917311  0.        ]
17.9683,coefficients,"[-2.04433996e+00 -3.75273203e-19 -1.51802304e+00  1.79148711e-03
  1.56105576e+00]"
17.9687,r_i,[0.8 2. ]
17.9688,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.969,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9691,b,[-1.06406701 -0.12451719  0.80976443 -0.93917311  0.93383222  0.        ]
17.9692,coefficients,"[-2.34125666e+00 -1.08561176e-18  3.33567132e-02  2.58158520e-03
  1.55641722e+00]"
17.9697,r_i,[1.2 2. ]
17.9698,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.97,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9702,b,[-1.05834941 -0.12406779  0.55657019 -0.93383222  0.68027331  0.        ]
17.9703,coefficients,"[-2.01763191e+00 -4.82494118e-19  1.58477096e+00  2.54396542e-03
  1.55090291e+00]"
17.9707,r_i,[1.6 2. ]
17.9709,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.971,W,[0.00386592 0.06217652 0.00386592 0.06217652 0.06217652 1.        ]
17.9712,b,[-0.8043411  -0.12370312  0.12469057 -0.68027331  0.24825985  0.        ]
17.9713,coefficients,"[-1.16066645e+00 -7.50546405e-19  2.70015972e+00  1.55786848e-03
  1.54644017e+00]"
17.9718,r_i,[2. 2.]
17.9719,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.9721,W,[0.00386592 0.06217652 0.06217652 1.         1.        ]
17.9722,b,[-0.37196297 -0.12356928 -0.24825985  0.          0.        ]
17.9723,coefficients,"[-8.58620682e-19  5.36432915e-19  3.10324812e+00  8.36510845e-04
  1.54461595e+00]"
17.9724,r_i,[2. 2.]
17.9725,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.  ]]"
17.9727,W,[0.00386592 0.06217652 0.06217652 1.         1.        ]
17.9728,b,[-0.37196297 -0.12356928 -0.24825985  0.          0.        ]
17.9729,coefficients,"[-8.58620682e-19  5.36432915e-19  3.10324812e+00  8.36510845e-04
  1.54461595e+00]"
17.9734,r_i,[-2. -2.]
17.9735,D,"[[ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9737,W,[0.06217652 0.06217652 0.00386592 1.         1.        ]
17.9738,b,[-0.17224203 -0.12512546 -0.29723444  0.          0.        ]
17.9739,coefficients,"[-8.58193840e-19 -1.60929874e-19  2.15302543e+00 -8.31608773e-04
  1.56406824e+00]"
17.9741,r_i,[-2. -2.]
17.9742,D,"[[ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9743,W,[0.06217652 0.06217652 0.00386592 1.         1.        ]
17.9745,b,[-0.17224203 -0.12512546 -0.29723444  0.          0.        ]
17.9746,coefficients,"[-8.58193840e-19 -1.60929874e-19  2.15302543e+00 -8.31608773e-04
  1.56406824e+00]"
17.975,r_i,[-1.6 -2. ]
17.9751,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9753,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9754,b,[ 0.17224203 -0.41530298  0.04711658 -0.1249924  -0.53993878  0.        ]
17.9756,coefficients,"[ 7.34431272e-01  3.75273203e-19  1.51905772e+00 -1.53019348e-03
  1.56225859e+00]"
17.976,r_i,[-1.2 -2. ]
17.9761,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9763,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9764,b,[ 0.41530298 -0.40939953  0.29031058 -0.1246358  -0.53363354  0.        ]
17.9765,coefficients,"[ 1.03087814e+00  4.00403105e-19 -3.69114079e-02 -2.36996159e-03
  1.55791787e+00]"
17.977,r_i,[-0.8 -2. ]
17.9771,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9773,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9774,b,[ 0.40939953 -0.13708327  0.28476373 -0.12423401 -0.26108335  0.        ]
17.9776,coefficients,"[ 6.83103488e-01 -1.60831373e-19 -1.70192165e+00 -1.98658716e-03
  1.55303512e+00]"
17.978,r_i,[-0.4 -2. ]
17.9782,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9784,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9785,b,[ 0.13708327  0.29260281  0.01284925 -0.12400009  0.16850213  0.        ]
17.9786,coefficients,"[-1.94399434e-01  7.50546405e-19 -2.68542843e+00 -4.16675921e-04
  1.55022023e+00]"
17.9791,r_i,[ 0. -2.]
17.9792,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9794,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9795,b,[-0.29260281  0.70916151 -0.4166029  -0.12410068  0.58457499  0.        ]
17.9796,coefficients,"[-1.25220541e+00  6.43325490e-19 -2.60336570e+00  1.83260547e-03
  1.55151082e+00]"
17.9801,r_i,[ 0.4 -2. ]
17.9802,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9804,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9805,b,[-0.70916151  0.95850235 -0.83326219 -0.12458652  0.83314277  0.        ]
17.9806,coefficients,"[-2.08457983e+00  1.17943007e-18 -1.55828617e+00  3.93406046e-03
  1.55751966e+00]"
17.9811,r_i,[ 0.8 -2. ]
17.9812,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9814,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9816,b,[-0.95850235  0.95494081 -1.08308887 -0.12535958  0.82874289  0.        ]
17.9817,coefficients,"[-2.39180394e+00  6.07305964e-19  2.22810323e-02  5.03558744e-03
  1.56703747e+00]"
17.9821,r_i,[ 1.2 -2. ]
17.9823,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9825,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9826,b,[-0.95494081  0.69673669 -1.08030038 -0.12619791  0.56990028  0.        ]
17.9827,coefficients,"[-2.06459687e+00  2.68052288e-19  1.61371028e+00  4.61509363e-03
  1.57734299e+00]"
17.9831,r_i,[ 1.6 -2. ]
17.9832,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [ 0.4   0.    0.08  0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9834,W,[0.06217652 0.06217652 0.00386592 0.06217652 0.00386592 1.        ]
17.9836,b,[-0.69673669  0.25445707 -0.8229346  -0.12683641  0.12739448  0.        ]
17.9837,coefficients,"[-1.18899219e+00 -0.00000000e+00  2.76411259e+00  2.70210539e-03
  1.58518501e+00]"
17.9841,r_i,[ 2. -2.]
17.9842,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
17.9844,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
17.9845,b,[-0.25445707 -0.38129347 -0.12706258  0.          0.        ]
17.9846,coefficients,"[-8.58883353e-19 -9.65579247e-19  3.18071334e+00  1.41361095e-03
  1.58828231e+00]"
17.9848,r_i,[ 2. -2.]
17.9849,D,"[[-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]
 [ 0.   -1.    0.    0.    0.  ]]"
17.985,W,[0.06217652 0.00386592 0.06217652 1.         1.        ]
17.9852,b,[-0.25445707 -0.38129347 -0.12706258  0.          0.        ]
17.9853,coefficients,"[-8.58883353e-19 -9.65579247e-19  3.18071334e+00  1.41361095e-03
  1.58828231e+00]"
17.9857,r_i,[-2.  -1.6]
17.9858,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.986,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9861,b,[ 0.12512546 -0.04711658 -0.17210898 -0.32782657 -0.49958608  0.        ]
17.9863,coefficients,"[ 2.74147919e-18  5.66190037e-01  2.15122046e+00 -1.50787813e-03
  1.26681107e+00]"
17.9895,r_i,[ 2.  -1.6]
17.9896,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9899,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.99,b,[-0.12739448  0.12706258 -0.25423089 -0.5870541  -0.33346408  0.        ]
17.9901,coefficients,"[-1.04310122e-18  5.75658327e-01  3.17761449e+00  2.70950004e-03
  1.28987352e+00]"
17.9906,r_i,[-2.  -1.2]
17.9907,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.9909,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.991,b,[ 0.32782657  0.15571759 -0.17175951 -0.40536349 -0.57672566  0.        ]
17.9912,coefficients,"[-8.67611384e-19  9.16487581e-01  2.14696255e+00 -2.33379562e-03
  4.84590091e-01]"
17.9944,r_i,[ 2.  -1.2]
17.9945,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9947,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9948,b,[ 0.07923319  0.33346408 -0.25359003 -0.66678541 -0.4140689   0.        ]
17.9949,coefficients,"[1.00366363e-20 9.34416216e-01 3.16972295e+00 4.73241549e-03
 5.03703918e-01]"
17.9954,r_i,[-2.  -0.8]
17.9955,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
17.9957,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
17.9958,b,[ 0.40536349  0.23360398 -0.17136216 -0.32724144 -0.49829284  0.        ]
17.9959,coefficients,"[ 9.10659786e-19  9.15756170e-01  2.14208375e+00 -2.21286617e-03
 -4.88234474e-01]"
17.9992,r_i,[ 2.  -0.8]
17.9993,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
17.9995,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
17.9996,b,[ 0.16047887  0.4140689  -0.25271652 -0.58969587 -0.3379088   0.        ]
17.9997,coefficients,"[-8.66693436e-19  9.39972118e-01  3.15891982e+00  5.63422461e-03
 -4.76018922e-01]"
18.0002,r_i,[-2.  -0.4]
18.0003,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
18.0005,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
18.0006,b,[ 0.32724144  0.15587928 -0.1710514  -0.12287365 -0.29372262  0.        ]
18.0008,coefficients,"[-8.53738386e-19  5.62643866e-01  2.13821342e+00 -1.60373335e-03
 -1.27726320e+00]"
18.004,r_i,[ 2.  -0.4]
18.0041,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
18.0043,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
18.0044,b,[ 0.08519228  0.3379088  -0.25178708 -0.38492044 -0.13401564  0.        ]
18.0046,coefficients,"[ 8.53543173e-19  5.89905545e-01  3.14736934e+00  5.66159991e-03
 -1.27431681e+00]"
18.0051,r_i,[-2.  0.]
18.0052,D,"[[ 0.   -0.4   0.   -0.    0.08]
 [ 0.4  -0.4   0.08 -0.16  0.08]
 [ 0.4   0.    0.08  0.    0.  ]
 [ 0.    0.4   0.    0.    0.08]
 [ 0.4   0.4   0.08  0.16  0.08]
 [-1.    0.    0.    0.    0.  ]]"
18.0054,W,[0.06217652 0.00386592 0.06217652 0.06217652 0.00386592 1.        ]
18.0056,b,[ 0.12287365 -0.04817774 -0.17084897  0.12888302 -0.04180182  0.        ]
18.0057,coefficients,"[-8.68827942e-19 -7.51171336e-03  2.13563719e+00 -1.14547354e-03
 -1.57346667e+00]"
18.0089,r_i,[2. 0.]
18.009,D,"[[-0.4  -0.4   0.08  0.16  0.08]
 [ 0.   -0.4   0.   -0.    0.08]
 [-0.4   0.    0.08 -0.    0.  ]
 [-0.4   0.4   0.08 -0.16  0.08]
 [ 0.    0.4   0.    0.    0.08]
 [ 1.    0.    0.    0.    0.  ]]"
18.0092,W,[0.00386592 0.06217652 0.06217652 0.00386592 0.06217652 1.        ]
18.0093,b,[-0.11777144  0.13401564 -0.2509048  -0.13126776  0.1188342   0.        ]
